account_id,customer_id,account_type,account_status,currency,opened_at,closed_at,home_country
ACC_003682,CUST_000656,wallet,active,USD,2020-07-19T06:03:29Z,,AE
ACC_003683,CUST_004448,wallet,active,USD,2024-03-12T14:04:47Z,,BR
ACC_003684,CUST_001863,wallet,active,USD,2020-06-05T16:37:41Z,,GB
ACC_003685,CUST_002909,current,active,USD,2023-07-30T21:49:12Z,,PA
ACC_003686,CUST_003656,current,active,USD,2022-03-22T10:20:05Z,,BR
ACC_003687,CUST_003796,current,active,USD,2025-03-21T21:54:53Z,,DE
ACC_003688,CUST_000631,business,active,USD,2021-10-06T22:42:02Z,,HK
ACC_003689,CUST_002755,current,active,USD,2021-01-22T08:02:56Z,,GB
ACC_003690,CUST_002479,current,active,USD,2024-07-23T10:17:22Z,,CA
ACC_003691,CUST_004433,business,active,USD,2024-01-01T09:25:18Z,,BR
ACC_003692,CUST_001730,business,active,USD,2024-11-24T01:55:26Z,,CA
ACC_003693,CUST_000975,savings,active,USD,2022-08-15T05:10:38Z,,CA
ACC_003694,CUST_000987,current,active,USD,2023-04-02T22:53:21Z,,SG
ACC_003695,CUST_004180,current,active,USD,2024-11-13T04:38:49Z,,SG
ACC_003696,CUST_003440,current,active,USD,2021-05-19T17:25:39Z,,CA
ACC_003697,CUST_002682,business,active,USD,2022-12-02T05:55:38Z,,CA
ACC_003698,CUST_003912,current,closed,USD,2023-02-07T10:14:43Z,2023-08-13T10:14:43Z,DE
ACC_003699,CUST_003374,current,active,USD,2021-06-13T09:11:14Z,,ZA
ACC_003700,CUST_001482,business,active,USD,2024-03-22T21:57:46Z,,GB
ACC_003701,CUST_002444,savings,active,USD,2022-08-19T18:35:14Z,,CA
ACC_003702,CUST_004197,savings,active,USD,2021-02-10T10:37:57Z,,BR
ACC_003703,CUST_003550,wallet,active,USD,2025-02-28T19:30:33Z,,SG
ACC_003704,CUST_002879,business,active,USD,2020-10-31T15:46:37Z,,GB
ACC_003705,CUST_003009,savings,active,USD,2024-02-25T18:32:25Z,,DE
ACC_003706,CUST_000256,current,active,USD,2021-09-27T05:48:09Z,,SG
ACC_003707,CUST_002956,savings,active,USD,2020-02-19T05:33:25Z,,AU
ACC_003708,CUST_002532,current,dormant,USD,2020-10-20T14:13:12Z,,GB
ACC_003709,CUST_003513,wallet,active,USD,2023-06-26T15:40:07Z,,BR
ACC_003710,CUST_001144,current,active,USD,2022-11-21T01:11:12Z,,SG
ACC_003711,CUST_002029,current,active,USD,2023-01-13T05:09:02Z,,BR
ACC_003712,CUST_004209,savings,closed,USD,2024-05-19T13:41:23Z,2024-09-26T13:41:23Z,BR
ACC_003713,CUST_003398,business,active,USD,2020-12-15T11:08:33Z,,AU
ACC_003714,CUST_003046,current,active,USD,2021-01-08T12:28:08Z,,DE
ACC_003715,CUST_001794,current,active,USD,2024-08-28T06:19:07Z,,SG
ACC_003716,CUST_003326,savings,active,USD,2024-02-21T15:33:42Z,,BR
ACC_003717,CUST_003534,wallet,active,USD,2021-04-04T08:21:47Z,,SG
ACC_003718,CUST_001366,current,active,USD,2023-12-04T17:05:24Z,,HK
ACC_003719,CUST_001182,savings,active,USD,2024-06-13T12:42:40Z,,HK
ACC_003720,CUST_000252,business,active,USD,2020-11-04T04:34:09Z,,AU
ACC_003721,CUST_002056,savings,active,USD,2024-07-26T18:39:23Z,,AU
ACC_003722,CUST_004609,wallet,active,USD,2023-01-09T14:59:02Z,,HK
ACC_003723,CUST_000931,savings,active,USD,2022-08-22T20:56:41Z,,GB
ACC_003724,CUST_001869,current,active,USD,2021-01-09T13:05:50Z,,PA
ACC_003725,CUST_000357,business,active,USD,2024-04-13T12:55:46Z,,DE
ACC_003726,CUST_000919,savings,active,USD,2023-02-27T08:29:26Z,,AE
ACC_003727,CUST_003482,current,active,USD,2021-04-15T07:43:38Z,,VG
ACC_003728,CUST_000427,business,active,USD,2024-02-05T08:34:05Z,,CA
ACC_003729,CUST_003463,savings,active,USD,2021-01-28T02:51:50Z,,PA
ACC_003730,CUST_004546,current,active,USD,2025-01-21T02:41:35Z,,AE
ACC_003731,CUST_000519,savings,active,USD,2021-10-08T18:05:31Z,,HK
ACC_003732,CUST_004408,current,active,USD,2021-07-30T17:36:23Z,,CA
ACC_003733,CUST_002168,wallet,active,USD,2020-06-08T10:33:25Z,,VG
ACC_003734,CUST_003877,savings,active,USD,2024-12-28T16:53:15Z,,CA
ACC_003735,CUST_000569,current,active,USD,2022-06-27T14:25:13Z,,US
ACC_003736,CUST_002576,savings,active,USD,2022-02-23T08:41:10Z,,GB
ACC_003737,CUST_001043,wallet,active,USD,2024-03-22T13:22:14Z,,BR
ACC_003738,CUST_001138,wallet,active,USD,2022-08-04T15:45:46Z,,GB
ACC_003739,CUST_002368,current,dormant,USD,2024-07-11T04:19:55Z,,US
ACC_003740,CUST_003760,savings,active,USD,2024-09-10T19:23:32Z,,AU
ACC_003741,CUST_002555,current,active,USD,2024-05-11T20:32:07Z,,PA
ACC_003742,CUST_003280,current,dormant,USD,2023-05-10T00:53:47Z,,GB
ACC_003743,CUST_000649,current,active,USD,2021-11-04T09:08:37Z,,HK
ACC_003744,CUST_004829,current,active,USD,2022-07-08T22:12:18Z,,AE
ACC_003745,CUST_004805,savings,active,USD,2023-05-28T03:18:51Z,,GB
ACC_003746,CUST_004839,current,active,USD,2023-05-19T18:58:19Z,,PA
ACC_003747,CUST_002821,savings,active,USD,2023-05-02T08:16:23Z,,CA
ACC_003748,CUST_003020,current,active,USD,2021-06-24T13:17:32Z,,PA
ACC_003749,CUST_002164,current,active,USD,2021-05-16T18:36:38Z,,BR
ACC_003750,CUST_000495,current,active,USD,2024-11-17T18:31:09Z,,VG
ACC_003751,CUST_000118,current,active,USD,2021-01-08T17:10:40Z,,PA
ACC_003752,CUST_002108,current,active,USD,2021-12-13T03:53:35Z,,US
ACC_003753,CUST_002093,wallet,dormant,USD,2023-06-14T12:53:08Z,,CA
ACC_003754,CUST_001271,savings,active,USD,2023-06-10T04:34:49Z,,PA
ACC_003755,CUST_000891,savings,active,USD,2021-08-04T14:27:47Z,,CA
ACC_003756,CUST_004747,current,dormant,USD,2023-09-15T15:50:25Z,,CA
ACC_003757,CUST_000083,current,active,USD,2022-10-01T12:04:51Z,,BR
ACC_003758,CUST_000646,current,active,USD,2021-09-21T01:04:40Z,,ZA
ACC_003759,CUST_002849,current,active,USD,2020-03-17T17:05:43Z,,HK
ACC_003760,CUST_000922,current,active,USD,2021-07-04T01:38:32Z,,DE
ACC_003761,CUST_004565,current,active,USD,2021-06-13T20:35:58Z,,CA
ACC_003762,CUST_003085,wallet,active,USD,2024-11-27T03:40:30Z,,US
ACC_003763,CUST_001921,savings,active,USD,2020-11-13T06:16:20Z,,HK
ACC_003764,CUST_002914,current,active,USD,2022-02-18T00:34:37Z,,ZA
ACC_003765,CUST_001144,business,active,USD,2020-07-21T07:40:27Z,,SG
ACC_003766,CUST_001506,current,active,USD,2020-10-27T05:20:41Z,,US
ACC_003767,CUST_001240,current,active,USD,2022-05-02T11:20:00Z,,BR
ACC_003768,CUST_003431,current,active,USD,2024-12-23T23:35:17Z,,AU
ACC_003769,CUST_002762,business,active,USD,2024-05-26T07:35:25Z,,GB
ACC_003770,CUST_004170,current,active,USD,2020-08-15T16:12:06Z,,BR
ACC_003771,CUST_002330,wallet,active,USD,2023-08-05T23:17:16Z,,DE
ACC_003772,CUST_001216,current,active,USD,2021-05-08T19:24:18Z,,ZA
ACC_003773,CUST_004757,wallet,active,USD,2024-10-18T03:41:20Z,,BR
ACC_003774,CUST_004382,savings,active,USD,2020-06-07T22:44:15Z,,DE
ACC_003775,CUST_004616,savings,active,USD,2020-11-25T22:30:35Z,,AU
ACC_003776,CUST_004105,savings,active,USD,2024-12-18T11:10:22Z,,AU
ACC_003777,CUST_000330,savings,active,USD,2020-11-07T02:59:36Z,,VG
ACC_003778,CUST_002523,business,active,USD,2021-05-16T06:22:35Z,,ZA
ACC_003779,CUST_000977,current,closed,USD,2022-11-01T08:42:32Z,2023-01-26T08:42:32Z,SG
ACC_003780,CUST_000559,business,dormant,USD,2024-07-21T02:05:51Z,,BR
ACC_003781,CUST_001548,current,active,USD,2023-12-17T22:20:35Z,,VG
ACC_003782,CUST_000027,current,active,USD,2024-01-12T03:56:27Z,,GB
ACC_003783,CUST_003526,current,active,USD,2020-04-25T22:50:39Z,,GB
ACC_003784,CUST_003077,current,active,USD,2021-01-08T10:06:10Z,,HK
ACC_003785,CUST_002880,wallet,active,USD,2020-10-10T23:51:31Z,,HK
ACC_003786,CUST_000144,current,active,USD,2022-01-14T09:19:27Z,,US
ACC_003787,CUST_004323,current,active,USD,2022-04-14T21:04:59Z,,AE
ACC_003788,CUST_000766,business,active,USD,2023-11-12T13:29:32Z,,CA
ACC_003789,CUST_002100,current,dormant,USD,2020-01-16T20:32:31Z,,PA
ACC_003790,CUST_001686,savings,active,USD,2022-07-10T14:26:20Z,,GB
ACC_003791,CUST_004201,current,active,USD,2020-08-13T18:54:47Z,,BR
ACC_003792,CUST_000762,savings,active,USD,2021-02-20T18:06:52Z,,AU
ACC_003793,CUST_000481,wallet,active,USD,2023-01-01T21:54:30Z,,BR
ACC_003794,CUST_003168,current,dormant,USD,2020-06-14T06:04:00Z,,HK
ACC_003795,CUST_002043,current,active,USD,2020-01-24T20:22:53Z,,PA
ACC_003796,CUST_001215,wallet,active,USD,2020-07-27T00:15:41Z,,DE
ACC_003797,CUST_001205,business,active,USD,2021-07-11T17:05:35Z,,AU
ACC_003798,CUST_003006,current,active,USD,2021-04-18T18:34:01Z,,PA
ACC_003799,CUST_003007,savings,active,USD,2022-05-05T21:08:43Z,,SG
ACC_003800,CUST_000128,savings,closed,USD,2022-11-30T18:59:58Z,2023-09-12T18:59:58Z,ZA
ACC_003801,CUST_001948,current,active,USD,2020-02-03T14:42:00Z,,US
ACC_003802,CUST_004772,savings,active,USD,2022-11-25T13:50:49Z,,DE
ACC_003803,CUST_002045,business,active,USD,2022-03-01T01:28:35Z,,SG
ACC_003804,CUST_002827,savings,active,USD,2024-06-13T19:51:34Z,,US
ACC_003805,CUST_000123,wallet,active,USD,2020-07-15T23:03:12Z,,SG
ACC_003806,CUST_001148,savings,active,USD,2024-11-16T01:58:16Z,,US
ACC_003807,CUST_003170,wallet,active,USD,2020-06-09T08:07:17Z,,VG
ACC_003808,CUST_003810,savings,active,USD,2023-10-05T13:41:43Z,,AU
ACC_003809,CUST_001456,savings,dormant,USD,2023-03-16T18:54:18Z,,AE
ACC_003810,CUST_002148,current,dormant,USD,2020-09-04T16:29:16Z,,SG
ACC_003811,CUST_004485,savings,active,USD,2023-10-05T01:02:38Z,,AE
ACC_003812,CUST_003107,wallet,active,USD,2021-08-27T09:08:46Z,,HK
ACC_003813,CUST_003632,current,active,USD,2024-03-07T03:28:48Z,,HK
ACC_003814,CUST_004615,current,dormant,USD,2020-11-15T08:12:46Z,,GB
ACC_003815,CUST_001667,savings,active,USD,2023-08-23T04:44:10Z,,US
ACC_003816,CUST_001618,business,active,USD,2020-05-21T05:53:03Z,,PA
ACC_003817,CUST_004038,current,dormant,USD,2020-11-22T00:07:39Z,,DE
ACC_003818,CUST_002695,current,closed,USD,2022-09-17T17:59:03Z,2022-12-01T17:59:03Z,CA
ACC_003819,CUST_000014,wallet,active,USD,2025-03-07T22:53:20Z,,US
ACC_003820,CUST_004321,current,closed,USD,2024-08-08T17:10:14Z,2025-03-31T00:00:00Z,GB
ACC_003821,CUST_002448,savings,active,USD,2022-05-09T04:20:21Z,,VG
ACC_003822,CUST_004531,savings,active,USD,2020-03-21T06:26:50Z,,GB
ACC_003823,CUST_002415,current,active,USD,2022-08-23T05:44:34Z,,GB
ACC_003824,CUST_001784,current,closed,USD,2022-02-23T12:41:52Z,2022-05-29T12:41:52Z,ZA
ACC_003825,CUST_002195,savings,active,USD,2023-12-31T00:19:31Z,,US
ACC_003826,CUST_003462,current,active,USD,2023-02-16T15:29:10Z,,PA
ACC_003827,CUST_003909,current,active,USD,2023-05-31T23:41:23Z,,US
ACC_003828,CUST_003414,savings,active,USD,2025-01-07T02:37:13Z,,VG
ACC_003829,CUST_003539,current,active,USD,2020-07-14T02:06:45Z,,SG
ACC_003830,CUST_002112,business,active,USD,2024-09-19T13:30:04Z,,SG
ACC_003831,CUST_000055,current,active,USD,2023-12-23T22:04:02Z,,AU
ACC_003832,CUST_000118,current,active,USD,2023-01-20T08:24:28Z,,PA
ACC_003833,CUST_002069,current,active,USD,2022-09-14T18:51:04Z,,SG
ACC_003834,CUST_000508,wallet,active,USD,2020-11-26T19:35:43Z,,AE
ACC_003835,CUST_003501,current,active,USD,2022-08-05T09:45:21Z,,AE
ACC_003836,CUST_003327,wallet,dormant,USD,2023-09-14T00:11:09Z,,CA
ACC_003837,CUST_001788,business,active,USD,2022-12-08T09:48:35Z,,HK
ACC_003838,CUST_000174,savings,active,USD,2023-04-04T09:52:47Z,,US
ACC_003839,CUST_003175,business,active,USD,2023-06-04T16:18:04Z,,ZA
ACC_003840,CUST_000012,current,active,USD,2023-01-06T13:41:36Z,,BR
ACC_003841,CUST_004405,current,active,USD,2021-09-23T19:43:38Z,,DE
ACC_003842,CUST_000101,current,active,USD,2023-06-24T23:35:17Z,,AU
ACC_003843,CUST_000793,current,active,USD,2020-06-22T20:47:40Z,,ZA
ACC_003844,CUST_000955,current,dormant,USD,2022-07-02T14:20:21Z,,US
ACC_003845,CUST_002676,current,active,USD,2022-05-29T23:14:19Z,,HK
ACC_003846,CUST_003774,current,active,USD,2022-06-24T07:54:34Z,,SG
ACC_003847,CUST_004271,current,active,USD,2023-07-07T04:07:52Z,,HK
ACC_003848,CUST_001924,current,dormant,USD,2025-01-07T02:23:15Z,,PA
ACC_003849,CUST_002096,current,active,USD,2024-12-22T02:30:06Z,,AU
ACC_003850,CUST_003293,current,dormant,USD,2020-07-12T11:40:51Z,,PA
ACC_003851,CUST_002803,current,dormant,USD,2024-03-11T15:39:46Z,,HK
ACC_003852,CUST_003931,business,active,USD,2023-04-15T02:39:24Z,,US
ACC_003853,CUST_001353,current,dormant,USD,2021-08-01T15:30:58Z,,BR
ACC_003854,CUST_000527,current,active,USD,2020-08-10T04:45:57Z,,AU
ACC_003855,CUST_004733,current,active,USD,2022-09-20T13:32:25Z,,ZA
ACC_003856,CUST_004855,business,active,USD,2020-03-26T10:40:08Z,,CA
ACC_003857,CUST_001445,current,active,USD,2021-12-26T21:09:18Z,,AU
ACC_003858,CUST_004714,current,active,USD,2023-09-21T10:05:10Z,,AU
ACC_003859,CUST_001040,wallet,active,USD,2023-04-01T20:22:23Z,,GB
ACC_003860,CUST_002286,current,active,USD,2021-03-12T20:36:52Z,,AU
ACC_003861,CUST_003784,savings,active,USD,2020-05-21T04:41:03Z,,SG
ACC_003862,CUST_003784,savings,active,USD,2023-11-17T09:39:38Z,,SG
ACC_003863,CUST_002654,current,active,USD,2024-02-27T16:06:25Z,,SG
ACC_003864,CUST_000037,current,active,USD,2024-04-24T22:51:54Z,,BR
ACC_003865,CUST_000599,current,active,USD,2020-08-21T04:11:50Z,,AE
ACC_003866,CUST_004641,business,active,USD,2024-02-11T02:01:30Z,,BR
ACC_003867,CUST_002405,current,active,USD,2021-06-04T17:20:46Z,,BR
ACC_003868,CUST_002977,current,closed,USD,2022-12-26T02:13:16Z,2023-12-20T02:13:16Z,DE
ACC_003869,CUST_000884,current,active,USD,2024-12-19T09:38:54Z,,PA
ACC_003870,CUST_003441,business,active,USD,2021-04-04T05:07:05Z,,DE
ACC_003871,CUST_004856,wallet,active,USD,2025-01-02T07:51:27Z,,VG
ACC_003872,CUST_001290,business,active,USD,2025-02-01T07:24:58Z,,DE
ACC_003873,CUST_000998,savings,active,USD,2020-04-26T03:30:45Z,,ZA
ACC_003874,CUST_004438,wallet,active,USD,2023-09-13T20:18:55Z,,ZA
ACC_003875,CUST_002988,business,active,USD,2023-06-21T12:29:47Z,,PA
ACC_003876,CUST_002830,savings,active,USD,2022-10-11T22:05:19Z,,ZA
ACC_003877,CUST_000588,wallet,active,USD,2024-01-22T11:00:40Z,,PA
ACC_003878,CUST_003225,business,active,USD,2022-11-22T05:53:16Z,,SG
ACC_003879,CUST_002576,current,active,USD,2024-03-11T09:09:57Z,,GB
ACC_003880,CUST_003041,current,active,USD,2021-01-01T12:16:55Z,,ZA
ACC_003881,CUST_004779,business,active,USD,2023-06-27T10:58:32Z,,BR
ACC_003882,CUST_004002,savings,dormant,USD,2022-09-17T12:41:40Z,,DE
ACC_003883,CUST_000220,current,active,USD,2020-05-30T19:57:50Z,,GB
ACC_003884,CUST_002342,business,active,USD,2021-07-04T11:54:00Z,,GB
ACC_003885,CUST_003701,savings,active,USD,2024-08-11T23:10:57Z,,BR
ACC_003886,CUST_003224,wallet,dormant,USD,2021-03-07T15:20:43Z,,AE
ACC_003887,CUST_003660,business,active,USD,2022-07-14T19:24:04Z,,BR
ACC_003888,CUST_003160,wallet,closed,USD,2023-02-24T18:45:28Z,2024-01-02T18:45:28Z,CA
ACC_003889,CUST_000506,current,closed,USD,2021-08-27T05:00:31Z,2022-04-22T05:00:31Z,AU
ACC_003890,CUST_004246,current,active,USD,2023-12-09T08:07:46Z,,DE
ACC_003891,CUST_001086,savings,active,USD,2024-06-29T00:52:34Z,,SG
ACC_003892,CUST_000644,savings,active,USD,2023-09-29T05:53:30Z,,US
ACC_003893,CUST_002890,savings,active,USD,2024-12-11T10:22:35Z,,ZA
ACC_003894,CUST_000640,current,active,USD,2024-05-05T11:32:58Z,,ZA
ACC_003895,CUST_002447,current,active,USD,2020-10-13T14:00:09Z,,HK
ACC_003896,CUST_002092,business,dormant,USD,2023-08-21T22:57:10Z,,AU
ACC_003897,CUST_004193,current,active,USD,2022-07-02T18:02:12Z,,VG
ACC_003898,CUST_004144,current,active,USD,2023-06-14T13:52:09Z,,HK
ACC_003899,CUST_000028,wallet,active,USD,2023-01-20T05:01:40Z,,GB
ACC_003900,CUST_001565,current,active,USD,2022-08-24T02:27:34Z,,AE
ACC_003901,CUST_000578,business,active,USD,2021-10-27T14:27:56Z,,SG
ACC_003902,CUST_004156,current,active,USD,2021-07-03T09:00:13Z,,CA
ACC_003903,CUST_001988,current,active,USD,2023-02-22T08:20:41Z,,BR
ACC_003904,CUST_001297,wallet,active,USD,2021-11-20T18:14:30Z,,GB
ACC_003905,CUST_003364,savings,active,USD,2023-03-12T01:05:35Z,,HK
ACC_003906,CUST_003853,current,active,USD,2023-02-04T03:52:17Z,,DE
ACC_003907,CUST_002508,savings,active,USD,2021-02-03T06:42:07Z,,BR
ACC_003908,CUST_004019,current,dormant,USD,2025-02-12T02:59:03Z,,PA
ACC_003909,CUST_001725,current,dormant,USD,2021-02-23T18:35:15Z,,AU
ACC_003910,CUST_003084,business,dormant,USD,2021-05-29T17:17:17Z,,VG
ACC_003911,CUST_000214,current,active,USD,2024-04-27T08:03:38Z,,BR
ACC_003912,CUST_002211,savings,dormant,USD,2022-05-07T13:15:10Z,,CA
ACC_003913,CUST_001967,savings,active,USD,2024-07-20T10:11:02Z,,VG
ACC_003914,CUST_003483,current,closed,USD,2024-09-05T09:57:29Z,2025-03-31T00:00:00Z,HK
ACC_003915,CUST_000102,savings,closed,USD,2020-07-08T00:31:04Z,2020-11-01T00:31:04Z,CA
ACC_003916,CUST_002027,business,dormant,USD,2024-03-06T14:49:18Z,,GB
ACC_003917,CUST_000995,wallet,dormant,USD,2022-07-18T16:36:17Z,,AE
ACC_003918,CUST_003484,business,active,USD,2023-01-06T04:22:30Z,,PA
ACC_003919,CUST_004205,wallet,active,USD,2022-08-22T17:24:07Z,,CA
ACC_003920,CUST_002049,current,active,USD,2024-06-23T11:56:20Z,,VG
ACC_003921,CUST_003394,current,active,USD,2021-12-14T08:45:43Z,,SG
ACC_003922,CUST_004214,current,active,USD,2022-07-15T01:33:57Z,,BR
ACC_003923,CUST_004190,wallet,dormant,USD,2022-02-26T12:24:41Z,,AU
ACC_003924,CUST_003085,savings,active,USD,2021-01-20T13:13:21Z,,SG
ACC_003925,CUST_003816,savings,active,USD,2020-02-05T21:59:10Z,,SG
ACC_003926,CUST_002456,current,active,USD,2024-04-19T00:17:49Z,,BR
ACC_003927,CUST_001206,current,active,USD,2021-12-12T01:32:37Z,,PA
ACC_003928,CUST_003117,current,active,USD,2024-09-12T04:34:30Z,,PA
ACC_003929,CUST_001099,current,active,USD,2025-03-28T22:11:52Z,,US
ACC_003930,CUST_003971,current,active,USD,2022-11-10T19:57:00Z,,US
ACC_003931,CUST_000320,savings,active,USD,2022-06-28T14:18:07Z,,ZA
ACC_003932,CUST_003551,savings,active,USD,2022-06-04T03:33:41Z,,SG
ACC_003933,CUST_002248,current,active,USD,2023-03-17T02:07:21Z,,HK
ACC_003934,CUST_002710,current,dormant,USD,2024-12-18T08:31:26Z,,AE
ACC_003935,CUST_002052,business,dormant,USD,2021-06-29T17:01:18Z,,CA
ACC_003936,CUST_002529,business,active,USD,2021-02-19T06:49:34Z,,PA
ACC_003937,CUST_002107,current,closed,USD,2024-02-16T03:31:56Z,2024-10-17T03:31:56Z,AE
ACC_003938,CUST_001448,savings,active,USD,2021-06-11T17:53:33Z,,GB
ACC_003939,CUST_002486,savings,active,USD,2024-05-31T01:05:15Z,,GB
ACC_003940,CUST_001145,current,active,USD,2022-03-30T00:55:28Z,,DE
ACC_003941,CUST_002200,current,active,USD,2024-01-21T06:40:28Z,,DE
ACC_003942,CUST_001917,current,active,USD,2025-03-13T22:59:49Z,,BR
ACC_003943,CUST_003865,current,active,USD,2021-11-13T20:47:50Z,,US
ACC_003944,CUST_002785,savings,active,USD,2021-01-03T03:45:43Z,,US
ACC_003945,CUST_001972,savings,active,USD,2022-01-08T12:03:11Z,,AE
ACC_003946,CUST_003951,savings,active,USD,2024-06-15T01:02:05Z,,HK
ACC_003947,CUST_000748,savings,active,USD,2023-07-05T05:49:38Z,,BR
ACC_003948,CUST_004770,wallet,active,USD,2022-03-24T21:31:22Z,,CA
ACC_003949,CUST_001858,wallet,active,USD,2021-03-12T03:34:24Z,,PA
ACC_003950,CUST_002377,current,closed,USD,2021-08-02T14:10:32Z,2021-09-26T14:10:32Z,US
ACC_003951,CUST_000290,current,active,USD,2020-07-13T22:41:07Z,,HK
ACC_003952,CUST_004672,savings,active,USD,2022-12-17T12:02:53Z,,CA
ACC_003953,CUST_002847,business,active,USD,2024-02-03T23:22:42Z,,CA
ACC_003954,CUST_004604,business,active,USD,2020-01-17T07:41:19Z,,HK
ACC_003955,CUST_000950,business,active,USD,2024-02-08T22:54:30Z,,US
ACC_003956,CUST_004690,current,closed,USD,2023-11-29T03:27:38Z,2023-12-12T03:27:38Z,PA
ACC_003957,CUST_002917,current,active,USD,2025-02-11T20:20:09Z,,DE
ACC_003958,CUST_004034,current,active,USD,2021-11-10T20:35:03Z,,HK
ACC_003959,CUST_002624,current,active,USD,2023-07-07T17:56:07Z,,AU
ACC_003960,CUST_000419,business,active,USD,2022-01-28T00:48:58Z,,CA
ACC_003961,CUST_004045,current,active,USD,2022-05-31T03:04:11Z,,GB
ACC_003962,CUST_001345,savings,active,USD,2023-07-19T03:33:16Z,,ZA
ACC_003963,CUST_002500,current,active,USD,2020-09-27T01:58:31Z,,AU
ACC_003964,CUST_004013,current,active,USD,2022-02-03T18:11:51Z,,ZA
ACC_003965,CUST_001736,business,active,USD,2021-12-13T06:39:56Z,,PA
ACC_003966,CUST_003186,business,active,USD,2023-04-29T02:39:45Z,,US
ACC_003967,CUST_001400,business,active,USD,2021-06-06T01:25:14Z,,US
ACC_003968,CUST_000669,current,closed,USD,2022-06-22T03:41:48Z,2023-04-28T03:41:48Z,SG
ACC_003969,CUST_002778,business,active,USD,2020-06-15T01:23:15Z,,VG
ACC_003970,CUST_004518,current,active,USD,2023-04-28T17:41:46Z,,PA
ACC_003971,CUST_004361,current,active,USD,2024-02-17T22:54:01Z,,AE
ACC_003972,CUST_003920,business,active,USD,2021-01-07T18:27:59Z,,BR
ACC_003973,CUST_001472,savings,active,USD,2024-03-23T18:56:38Z,,GB
ACC_003974,CUST_003576,business,active,USD,2023-02-15T14:57:27Z,,SG
ACC_003975,CUST_000764,savings,active,USD,2020-09-27T00:01:24Z,,AU
ACC_003976,CUST_000705,business,active,USD,2024-08-13T07:19:02Z,,ZA
ACC_003977,CUST_001466,current,active,USD,2022-07-29T16:56:14Z,,AU
ACC_003978,CUST_002011,current,active,USD,2023-05-30T14:29:43Z,,AE
ACC_003979,CUST_000291,wallet,active,USD,2021-09-07T01:28:17Z,,CA
ACC_003980,CUST_001642,business,active,USD,2024-02-16T19:20:39Z,,VG
ACC_003981,CUST_001670,current,active,USD,2025-01-12T14:19:39Z,,AE
ACC_003982,CUST_000276,current,active,USD,2022-12-07T01:46:07Z,,AE
ACC_003983,CUST_003815,wallet,active,USD,2022-01-27T00:20:36Z,,BR
ACC_003984,CUST_004384,savings,active,USD,2020-10-28T22:22:25Z,,CA
ACC_003985,CUST_000598,savings,active,USD,2022-11-20T00:14:09Z,,SG
ACC_003986,CUST_002439,business,active,USD,2022-12-03T19:04:27Z,,GB
ACC_003987,CUST_001955,current,active,USD,2020-01-09T04:11:08Z,,AU
ACC_003988,CUST_003846,current,active,USD,2023-03-19T02:30:53Z,,GB
ACC_003989,CUST_000057,business,active,USD,2022-01-01T06:03:05Z,,PA
ACC_003990,CUST_002168,current,active,USD,2020-04-23T21:49:33Z,,VG
ACC_003991,CUST_004515,current,closed,USD,2021-07-17T21:43:12Z,2021-10-01T21:43:12Z,SG
ACC_003992,CUST_004138,business,active,USD,2022-09-09T07:35:48Z,,BR
ACC_003993,CUST_001328,business,active,USD,2021-06-07T00:04:15Z,,GB
ACC_003994,CUST_000501,savings,active,USD,2020-06-05T22:55:47Z,,VG
ACC_003995,CUST_002096,business,active,USD,2020-06-07T16:21:33Z,,AU
ACC_003996,CUST_003941,current,closed,USD,2022-12-28T11:38:24Z,2023-02-27T11:38:24Z,HK
ACC_003997,CUST_002587,current,active,USD,2022-01-13T17:40:24Z,,VG
ACC_003998,CUST_000478,current,active,USD,2024-05-23T14:00:06Z,,DE
ACC_003999,CUST_000964,current,active,USD,2021-05-09T15:18:52Z,,US
ACC_004000,CUST_000132,wallet,active,USD,2025-01-28T00:55:26Z,,BR
ACC_004001,CUST_000600,wallet,active,USD,2024-10-27T07:50:03Z,,DE
ACC_004002,CUST_003915,savings,active,USD,2020-04-12T08:46:37Z,,BR
ACC_004003,CUST_000809,business,active,USD,2024-03-03T05:17:17Z,,PA
ACC_004004,CUST_001210,savings,active,USD,2022-05-24T18:31:42Z,,ZA
ACC_004005,CUST_003961,savings,active,USD,2020-08-29T00:30:37Z,,HK
ACC_004006,CUST_002670,savings,active,USD,2020-07-14T06:37:43Z,,DE
ACC_004007,CUST_000199,savings,active,USD,2021-01-27T21:03:56Z,,ZA
ACC_004008,CUST_001619,savings,active,USD,2022-02-25T22:46:33Z,,CA
ACC_004009,CUST_003164,business,active,USD,2020-12-29T10:45:38Z,,BR
ACC_004010,CUST_000612,savings,active,USD,2021-07-19T20:49:55Z,,SG
ACC_004011,CUST_000469,business,active,USD,2024-10-25T18:10:03Z,,PA
ACC_004012,CUST_002535,current,active,USD,2024-05-02T17:38:43Z,,HK
ACC_004013,CUST_003173,current,active,USD,2023-12-19T04:28:09Z,,HK
ACC_004014,CUST_002354,wallet,active,USD,2023-03-05T13:44:29Z,,CA
ACC_004015,CUST_001986,savings,dormant,USD,2021-10-09T16:46:58Z,,BR
ACC_004016,CUST_003348,business,active,USD,2021-08-05T04:19:42Z,,CA
ACC_004017,CUST_001820,current,active,USD,2022-06-04T12:34:42Z,,GB
