customer_id,customer_type,customer_segment,jurisdiction,occupation,industry_code,customer_risk_rating,customer_risk_score,onboarded_at
CUST_002067,individual,retail,VG,Retiree,,medium,66.31,2020-01-13T22:02:44Z
CUST_002068,individual,retail,AU,Retiree,,medium,57.46,2021-11-04T06:05:44Z
CUST_002069,individual,retail,SG,Retiree,,low,33.34,2022-01-12T23:45:12Z
CUST_002070,individual,retail,PA,Retiree,,medium,48.41,2020-08-10T23:03:21Z
CUST_002071,individual,affluent,US,Retiree,,medium,55.63,2022-09-21T18:19:38Z
CUST_002072,individual,retail,ZA,Consultant,,medium,62.02,2021-04-05T18:27:03Z
CUST_002073,individual,retail,HK,Engineer,,low,37.71,2022-08-18T18:00:01Z
CUST_002074,business,corporate,US,,5221,low,14.63,2021-02-13T16:21:55Z
CUST_002075,business,small_business,DE,,5221,low,29.97,2024-11-13T07:07:46Z
CUST_002076,business,corporate,PA,,7225,medium,56.97,2024-06-02T13:22:37Z
CUST_002077,individual,retail,SG,Engineer,,low,17.24,2020-10-18T10:10:37Z
CUST_002078,business,small_business,PA,,4481,medium,69.95,2023-09-25T03:12:05Z
CUST_002079,individual,affluent,PA,Engineer,,medium,42.43,2022-07-04T17:15:45Z
CUST_002080,individual,retail,CA,Trader,,low,16.29,2020-03-02T04:43:58Z
CUST_002081,individual,retail,VG,Engineer,,high,79.25,2024-04-20T20:42:37Z
CUST_002082,individual,retail,ZA,Consultant,,low,30.36,2024-04-15T18:53:23Z
CUST_002083,individual,retail,HK,Retiree,,low,20.64,2025-02-13T18:55:00Z
CUST_002084,individual,affluent,AU,Teacher,,low,30.01,2024-08-26T01:50:50Z
CUST_002085,individual,retail,GB,Consultant,,low,25.64,2024-07-03T19:40:33Z
CUST_002086,individual,retail,AE,Trader,,low,30.5,2020-03-02T22:15:53Z
CUST_002087,individual,retail,DE,Retiree,,low,21.45,2022-12-20T09:02:52Z
CUST_002088,individual,affluent,ZA,Consultant,,low,5.31,2022-05-09T12:33:39Z
CUST_002089,individual,retail,GB,Engineer,,low,27.05,2020-06-30T13:41:20Z
CUST_002090,individual,affluent,GB,Engineer,,low,3.62,2024-06-01T11:38:32Z
CUST_002091,individual,retail,GB,Engineer,,low,17.73,2021-03-29T18:09:29Z
CUST_002092,individual,retail,AU,Retiree,,medium,40.62,2022-09-24T12:31:58Z
CUST_002093,business,small_business,CA,,5221,low,5.67,2024-09-23T08:42:18Z
CUST_002094,individual,retail,HK,Trader,,low,39.46,2024-10-22T11:13:13Z
CUST_002095,individual,affluent,US,Consultant,,low,5.16,2021-01-03T23:13:13Z
CUST_002096,business,corporate,AU,,5416,low,12.92,2021-11-05T00:06:56Z
CUST_002097,individual,retail,AE,Retiree,,low,17.73,2021-12-10T11:16:12Z
CUST_002098,business,small_business,HK,,5221,low,36.57,2023-12-08T00:45:44Z
CUST_002099,business,small_business,PA,,7225,low,30.33,2023-03-01T03:32:13Z
CUST_002100,individual,retail,PA,Engineer,,medium,48.91,2021-04-28T03:21:02Z
CUST_002101,individual,retail,HK,Consultant,,medium,53.97,2023-01-14T00:26:29Z
CUST_002102,individual,retail,DE,Consultant,,low,33.29,2022-03-21T00:25:34Z
CUST_002103,individual,retail,HK,Retiree,,medium,57.54,2024-05-30T14:26:54Z
CUST_002104,individual,retail,AU,Retiree,,low,16.74,2021-10-06T08:03:24Z
CUST_002105,individual,retail,HK,Consultant,,medium,60.88,2021-02-28T18:30:48Z
CUST_002106,individual,retail,PA,Retiree,,high,84.81,2024-01-16T17:06:38Z
CUST_002107,individual,retail,AE,Engineer,,medium,44.23,2020-01-20T21:09:27Z
CUST_002108,individual,retail,US,Trader,,low,29.46,2022-05-14T09:26:20Z
CUST_002109,business,small_business,AE,,4481,medium,41.74,2025-03-12T03:49:45Z
CUST_002110,business,small_business,SG,,4481,low,35.99,2022-05-10T05:53:49Z
CUST_002111,business,small_business,ZA,,6211,medium,54.82,2023-01-14T21:58:17Z
CUST_002112,business,small_business,SG,,5416,low,15.68,2024-01-14T00:52:31Z
CUST_002113,business,small_business,GB,,5221,low,20.3,2023-10-28T13:10:59Z
CUST_002114,individual,retail,HK,Teacher,,low,14.41,2020-12-25T16:12:56Z
CUST_002115,individual,retail,HK,Engineer,,low,9.98,2023-02-18T05:01:12Z
CUST_002116,individual,retail,CA,Consultant,,low,8.47,2021-11-07T09:17:43Z
CUST_002117,business,small_business,ZA,,5221,low,38.48,2020-06-10T19:28:37Z
CUST_002118,individual,retail,BR,Consultant,,medium,58.12,2024-10-23T23:56:34Z
CUST_002119,individual,retail,AU,Teacher,,low,20.94,2023-09-11T08:53:26Z
CUST_002120,individual,retail,AE,Trader,,medium,40.72,2025-03-23T17:40:05Z
CUST_002121,business,small_business,AE,,6211,medium,43.21,2024-10-05T14:39:33Z
CUST_002122,business,corporate,HK,,6211,low,15.9,2025-02-27T10:24:40Z
CUST_002123,individual,retail,SG,Consultant,,low,28.28,2024-12-25T23:10:36Z
CUST_002124,individual,retail,SG,Consultant,,high,82.06,2022-04-24T05:31:53Z
CUST_002125,individual,retail,ZA,Retiree,,low,19.15,2024-02-07T03:46:19Z
CUST_002126,individual,retail,VG,Teacher,,high,77.02,2021-06-28T06:42:40Z
CUST_002127,business,small_business,SG,,7225,medium,58.28,2022-02-25T11:44:24Z
CUST_002128,individual,retail,GB,Engineer,,low,0.0,2024-09-27T20:26:43Z
CUST_002129,business,corporate,PA,,6211,medium,61.79,2022-11-07T14:10:57Z
CUST_002130,individual,retail,CA,Teacher,,low,31.79,2021-02-24T09:52:06Z
CUST_002131,individual,retail,US,Engineer,,low,25.25,2024-05-15T10:11:06Z
CUST_002132,individual,retail,VG,Retiree,,low,38.24,2020-12-02T23:01:48Z
CUST_002133,individual,retail,BR,Engineer,,low,33.46,2024-04-25T10:51:10Z
CUST_002134,individual,retail,PA,Trader,,high,70.6,2025-03-12T12:01:58Z
CUST_002135,business,small_business,ZA,,5221,low,36.05,2022-01-25T00:35:37Z
CUST_002136,individual,retail,VG,Trader,,medium,59.76,2023-08-23T10:04:37Z
CUST_002137,individual,retail,GB,Trader,,low,31.26,2024-08-03T07:19:19Z
CUST_002138,individual,retail,CA,Retiree,,low,18.63,2023-04-04T01:40:23Z
CUST_002139,business,small_business,ZA,,5221,medium,55.05,2021-05-20T02:41:32Z
CUST_002140,individual,retail,PA,Teacher,,high,70.11,2022-04-28T11:21:48Z
CUST_002141,business,small_business,HK,,6211,low,30.42,2020-05-18T00:49:38Z
CUST_002142,individual,retail,DE,Consultant,,low,8.53,2022-06-04T03:10:25Z
CUST_002143,individual,affluent,AU,Retiree,,low,35.68,2024-03-03T01:26:14Z
CUST_002144,individual,retail,HK,Engineer,,medium,41.57,2022-07-06T09:11:38Z
CUST_002145,individual,retail,VG,Engineer,,high,78.12,2024-05-31T09:20:24Z
CUST_002146,individual,retail,AU,Consultant,,low,25.53,2022-10-30T15:53:02Z
CUST_002147,individual,retail,GB,Teacher,,medium,41.33,2024-06-25T04:04:07Z
CUST_002148,individual,retail,SG,Teacher,,low,6.66,2023-09-01T05:48:40Z
CUST_002149,individual,retail,US,Engineer,,low,19.28,2020-03-10T02:15:20Z
CUST_002150,business,small_business,AE,,7225,medium,65.49,2020-02-13T17:00:11Z
CUST_002151,individual,affluent,ZA,Trader,,medium,60.56,2020-01-14T21:31:52Z
CUST_002152,individual,retail,AU,Trader,,medium,50.02,2021-07-27T23:02:20Z
CUST_002153,individual,retail,ZA,Consultant,,low,30.8,2024-07-13T14:01:26Z
CUST_002154,individual,retail,SG,Trader,,medium,43.16,2023-03-02T16:10:13Z
CUST_002155,individual,retail,BR,Consultant,,low,24.09,2022-06-28T01:22:32Z
CUST_002156,individual,retail,AU,Trader,,low,16.41,2024-10-03T14:09:37Z
CUST_002157,individual,retail,DE,Engineer,,low,15.71,2024-10-12T06:49:16Z
CUST_002158,business,small_business,CA,,7225,low,25.25,2022-06-12T22:25:12Z
CUST_002159,individual,retail,HK,Teacher,,medium,46.93,2023-10-10T21:55:15Z
CUST_002160,individual,retail,DE,Consultant,,low,21.87,2022-02-26T15:56:30Z
CUST_002161,individual,retail,AU,Consultant,,medium,53.91,2024-11-06T17:17:01Z
CUST_002162,individual,retail,ZA,Teacher,,low,12.04,2020-12-04T12:40:44Z
CUST_002163,individual,retail,SG,Consultant,,medium,43.7,2025-01-23T19:40:53Z
CUST_002164,individual,retail,AU,Engineer,,low,24.12,2023-04-03T15:00:38Z
CUST_002165,individual,retail,CA,Engineer,,medium,51.14,2021-02-20T09:47:58Z
CUST_002166,business,small_business,SG,,6211,medium,44.04,2024-12-09T21:47:45Z
CUST_002167,individual,retail,HK,Consultant,,medium,45.04,2022-12-09T04:51:10Z
CUST_002168,individual,retail,VG,Consultant,,high,77.04,2021-03-22T18:09:35Z
CUST_002169,individual,retail,AU,Consultant,,medium,47.37,2021-01-15T09:58:24Z
CUST_002170,individual,retail,AU,Consultant,,low,17.44,2024-07-26T12:35:36Z
CUST_002171,individual,affluent,ZA,Retiree,,low,38.04,2020-07-26T17:35:39Z
CUST_002172,individual,retail,DE,Retiree,,low,21.4,2023-07-15T15:48:33Z
CUST_002173,business,corporate,GB,,5416,low,25.16,2021-07-22T08:04:18Z
CUST_002174,individual,retail,AU,Engineer,,low,29.98,2022-06-10T21:13:45Z
CUST_002175,individual,affluent,AU,Teacher,,low,19.92,2020-04-20T02:09:40Z
CUST_002176,individual,retail,AU,Retiree,,medium,64.8,2020-11-01T15:35:55Z
CUST_002177,individual,retail,BR,Engineer,,low,33.87,2021-12-06T11:13:15Z
CUST_002178,individual,retail,GB,Trader,,low,0.0,2024-03-18T04:36:35Z
CUST_002179,business,small_business,DE,,5416,low,14.3,2024-01-20T13:15:18Z
CUST_002180,individual,retail,DE,Retiree,,low,19.0,2021-02-28T00:33:00Z
CUST_002181,individual,retail,SG,Consultant,,low,12.53,2021-03-13T08:23:20Z
CUST_002182,individual,retail,AU,Engineer,,low,0.0,2021-10-13T21:43:19Z
CUST_002183,business,small_business,ZA,,4481,medium,45.43,2025-02-07T10:18:22Z
CUST_002184,individual,affluent,SG,Engineer,,low,7.5,2020-04-07T04:26:48Z
CUST_002185,individual,retail,SG,Retiree,,low,29.1,2025-03-29T07:35:28Z
CUST_002186,individual,retail,ZA,Consultant,,medium,67.74,2021-05-07T19:14:19Z
CUST_002187,individual,affluent,CA,Teacher,,low,39.39,2024-09-02T08:23:56Z
CUST_002188,individual,retail,AE,Teacher,,medium,43.8,2024-01-05T18:09:32Z
CUST_002189,individual,retail,US,Retiree,,low,9.04,2020-09-27T09:12:39Z
CUST_002190,individual,retail,US,Engineer,,low,20.08,2021-11-21T04:30:48Z
CUST_002191,business,corporate,AE,,5416,low,36.52,2021-04-22T00:29:43Z
CUST_002192,individual,retail,AE,Engineer,,low,6.13,2023-04-29T20:44:23Z
CUST_002193,individual,retail,HK,Retiree,,medium,42.55,2022-11-07T06:53:25Z
CUST_002194,business,corporate,SG,,6211,low,11.54,2023-01-12T02:33:29Z
CUST_002195,individual,retail,US,Engineer,,low,22.78,2021-02-10T00:57:47Z
CUST_002196,individual,retail,AE,Teacher,,low,36.28,2021-05-19T21:56:57Z
CUST_002197,individual,retail,GB,Trader,,low,35.12,2024-06-06T06:57:41Z
CUST_002198,business,small_business,HK,,7225,medium,42.5,2021-06-30T13:43:10Z
CUST_002199,business,small_business,PA,,6211,high,89.77,2020-12-17T17:03:08Z
CUST_002200,business,corporate,DE,,7225,low,32.54,2023-03-04T14:15:07Z
CUST_002201,individual,retail,ZA,Consultant,,low,30.1,2023-06-18T17:41:50Z
CUST_002202,business,corporate,GB,,6211,medium,54.5,2024-05-01T18:29:03Z
CUST_002203,individual,retail,VG,Trader,,medium,45.82,2022-08-28T05:38:10Z
CUST_002204,individual,affluent,ZA,Consultant,,low,29.49,2021-04-29T08:28:56Z
CUST_002205,individual,retail,CA,Trader,,low,22.01,2024-01-10T13:12:59Z
CUST_002206,business,small_business,BR,,5221,low,19.83,2021-10-07T12:26:39Z
CUST_002207,business,small_business,PA,,5221,high,79.87,2021-04-03T22:12:31Z
CUST_002208,individual,retail,CA,Engineer,,low,33.35,2021-02-10T20:29:23Z
CUST_002209,individual,retail,HK,Engineer,,low,30.12,2020-02-05T06:21:09Z
CUST_002210,individual,retail,AU,Retiree,,low,37.26,2024-08-03T05:08:21Z
CUST_002211,individual,retail,CA,Trader,,medium,44.49,2024-06-12T10:27:42Z
CUST_002212,individual,retail,PA,Retiree,,high,77.44,2020-11-23T01:34:07Z
CUST_002213,individual,retail,DE,Consultant,,low,38.56,2024-12-05T20:24:59Z
CUST_002214,individual,retail,PA,Consultant,,medium,66.02,2022-03-21T03:21:05Z
CUST_002215,individual,retail,BR,Engineer,,low,36.06,2020-08-18T09:08:57Z
CUST_002216,individual,retail,SG,Retiree,,low,15.11,2020-04-02T02:28:53Z
CUST_002217,individual,retail,DE,Engineer,,medium,47.11,2025-03-06T20:00:59Z
CUST_002218,business,small_business,GB,,7225,low,10.9,2022-10-14T18:19:06Z
CUST_002219,individual,retail,US,Trader,,low,30.76,2021-08-27T15:10:16Z
CUST_002220,business,corporate,PA,,6211,medium,52.73,2025-03-30T13:56:53Z
CUST_002221,individual,retail,HK,Engineer,,low,36.04,2020-12-10T23:57:57Z
CUST_002222,business,small_business,SG,,6211,medium,41.35,2020-11-06T11:51:57Z
CUST_002223,business,small_business,AE,,5221,low,21.36,2020-12-27T13:23:50Z
CUST_002224,individual,retail,DE,Retiree,,medium,53.76,2021-03-07T21:57:49Z
CUST_002225,individual,retail,AE,Trader,,low,17.33,2023-12-14T11:04:47Z
CUST_002226,individual,retail,ZA,Engineer,,low,37.71,2021-01-16T10:37:53Z
CUST_002227,individual,retail,ZA,Engineer,,medium,48.15,2023-04-03T22:57:39Z
CUST_002228,individual,retail,ZA,Teacher,,low,31.77,2020-09-25T08:05:37Z
CUST_002229,individual,retail,VG,Trader,,low,39.26,2020-10-17T04:37:05Z
CUST_002230,individual,affluent,AU,Teacher,,low,30.65,2025-03-14T14:52:46Z
CUST_002231,individual,affluent,PA,Trader,,medium,53.85,2021-09-14T16:57:32Z
CUST_002232,individual,affluent,BR,Teacher,,low,26.21,2024-03-03T01:58:05Z
CUST_002233,individual,retail,AU,Trader,,low,23.87,2024-10-31T00:51:49Z
CUST_002234,business,small_business,US,,5221,medium,45.05,2020-09-22T18:34:03Z
CUST_002235,business,small_business,AE,,5221,medium,42.61,2023-06-23T19:00:45Z
CUST_002236,individual,retail,BR,Teacher,,low,10.81,2023-10-30T16:11:13Z
CUST_002237,business,small_business,DE,,6211,medium,40.01,2024-05-30T02:24:40Z
CUST_002238,individual,affluent,US,Trader,,medium,56.14,2025-01-14T21:00:27Z
CUST_002239,business,small_business,VG,,6211,medium,65.38,2023-04-09T15:58:24Z
CUST_002240,individual,retail,US,Consultant,,low,17.11,2023-01-20T05:07:16Z
CUST_002241,individual,retail,SG,Teacher,,medium,44.36,2021-03-22T23:21:40Z
CUST_002242,individual,retail,GB,Trader,,medium,40.49,2024-11-07T05:16:57Z
CUST_002243,individual,retail,PA,Teacher,,medium,54.75,2024-01-08T06:55:58Z
CUST_002244,individual,affluent,ZA,Consultant,,low,32.43,2020-09-28T22:55:00Z
CUST_002245,business,small_business,CA,,7225,low,17.34,2020-07-01T04:55:40Z
CUST_002246,individual,retail,AE,Engineer,,low,39.58,2025-01-13T19:41:36Z
CUST_002247,business,small_business,AU,,7225,low,0.1,2021-10-23T06:40:12Z
CUST_002248,individual,retail,HK,Retiree,,low,11.73,2020-11-10T11:36:37Z
CUST_002249,business,corporate,SG,,6211,low,17.79,2023-05-12T08:09:56Z
CUST_002250,individual,retail,AE,Engineer,,low,15.98,2024-11-06T12:22:33Z
CUST_002251,individual,retail,AE,Teacher,,medium,54.54,2021-04-13T19:51:00Z
CUST_002252,individual,retail,PA,Trader,,medium,66.65,2020-10-10T10:33:31Z
CUST_002253,individual,retail,HK,Retiree,,low,39.62,2020-03-07T21:31:45Z
CUST_002254,individual,retail,SG,Teacher,,low,31.4,2021-11-16T18:00:00Z
CUST_002255,individual,retail,AE,Trader,,low,24.16,2020-10-17T02:45:48Z
CUST_002256,individual,retail,HK,Teacher,,medium,54.58,2020-07-25T00:02:29Z
CUST_002257,business,small_business,AU,,6211,medium,43.65,2024-04-25T12:30:45Z
CUST_002258,individual,retail,HK,Teacher,,low,32.64,2021-05-10T14:18:37Z
CUST_002259,business,small_business,AU,,4481,low,14.08,2023-07-20T08:00:09Z
CUST_002260,business,small_business,US,,7225,medium,58.46,2023-06-02T03:34:01Z
CUST_002261,business,corporate,DE,,7225,low,37.31,2022-08-28T05:43:54Z
CUST_002262,individual,retail,AE,Teacher,,low,17.06,2024-02-11T14:44:56Z
CUST_002263,individual,retail,AU,Consultant,,low,14.66,2020-01-05T23:53:08Z
CUST_002264,individual,retail,BR,Teacher,,low,9.56,2024-01-25T16:03:37Z
CUST_002265,individual,retail,CA,Teacher,,low,33.54,2025-02-25T19:35:42Z
CUST_002266,individual,retail,DE,Engineer,,low,11.16,2023-03-18T08:40:02Z
CUST_002267,business,small_business,AU,,5221,low,32.05,2023-07-04T14:21:03Z
CUST_002268,individual,retail,PA,Consultant,,low,31.27,2022-04-15T10:58:46Z
CUST_002269,individual,affluent,AE,Teacher,,low,2.35,2020-04-11T00:25:23Z
CUST_002270,individual,retail,HK,Engineer,,low,31.37,2020-09-10T10:16:20Z
CUST_002271,business,small_business,VG,,6211,medium,68.41,2020-05-07T01:20:07Z
CUST_002272,business,small_business,AE,,5416,medium,54.25,2021-04-07T00:06:10Z
CUST_002273,business,small_business,CA,,5416,medium,60.22,2024-06-24T02:14:46Z
CUST_002274,individual,retail,HK,Engineer,,low,23.54,2023-05-20T21:41:51Z
CUST_002275,individual,retail,ZA,Trader,,low,24.47,2024-03-26T13:17:04Z
CUST_002276,individual,affluent,DE,Trader,,medium,41.35,2022-07-12T23:09:57Z
CUST_002277,individual,retail,SG,Teacher,,low,20.22,2020-11-26T13:06:40Z
CUST_002278,individual,retail,US,Retiree,,low,39.65,2020-03-17T02:49:08Z
CUST_002279,individual,retail,DE,Consultant,,low,35.3,2021-08-10T05:25:31Z
CUST_002280,individual,retail,HK,Trader,,medium,55.38,2024-11-03T11:14:48Z
CUST_002281,business,small_business,ZA,,4481,low,0.0,2023-11-03T05:58:01Z
CUST_002282,individual,retail,AU,Trader,,low,36.96,2022-11-27T13:32:29Z
CUST_002283,individual,retail,VG,Retiree,,medium,47.37,2024-02-26T14:11:26Z
CUST_002284,individual,retail,VG,Engineer,,medium,66.22,2021-01-13T16:52:44Z
CUST_002285,individual,retail,GB,Consultant,,medium,40.83,2025-03-01T06:44:20Z
CUST_002286,business,small_business,SG,,7225,low,16.16,2020-05-29T10:39:34Z
CUST_002287,individual,retail,GB,Teacher,,low,21.24,2021-07-20T21:13:37Z
CUST_002288,individual,retail,US,Trader,,low,21.31,2020-09-08T07:51:04Z
CUST_002289,business,small_business,DE,,5416,medium,44.05,2020-10-08T22:24:16Z
CUST_002290,business,small_business,HK,,5416,low,24.58,2025-02-22T09:10:29Z
CUST_002291,business,small_business,BR,,4481,medium,40.42,2021-04-17T14:11:04Z
CUST_002292,individual,affluent,US,Engineer,,low,3.48,2024-01-05T23:40:21Z
CUST_002293,individual,retail,US,Teacher,,low,35.22,2020-01-16T11:45:38Z
CUST_002294,individual,retail,AE,Teacher,,low,17.3,2022-01-15T22:48:22Z
CUST_002295,individual,retail,VG,Teacher,,medium,58.34,2021-09-27T20:31:55Z
CUST_002296,individual,retail,AE,Consultant,,low,26.32,2022-11-27T18:45:32Z
CUST_002297,individual,retail,BR,Teacher,,medium,45.43,2020-06-08T14:33:09Z
CUST_002298,individual,retail,AU,Teacher,,low,37.62,2024-02-04T19:28:31Z
CUST_002299,individual,retail,HK,Trader,,low,14.4,2023-09-06T22:02:00Z
CUST_002300,individual,retail,AE,Consultant,,medium,65.11,2024-07-09T00:45:55Z
CUST_002301,individual,retail,BR,Trader,,low,21.53,2023-03-10T01:13:11Z
CUST_002302,business,small_business,GB,,5221,low,30.86,2022-04-15T05:35:03Z
CUST_002303,individual,retail,HK,Teacher,,low,5.21,2020-02-04T00:38:14Z
CUST_002304,individual,retail,ZA,Consultant,,medium,51.64,2021-08-21T13:34:29Z
CUST_002305,individual,retail,HK,Retiree,,medium,44.96,2023-11-20T19:01:47Z
CUST_002306,individual,retail,ZA,Trader,,medium,55.85,2022-04-08T09:57:54Z
CUST_002307,individual,retail,HK,Consultant,,low,0.0,2022-01-28T12:02:39Z
CUST_002308,business,small_business,AE,,4481,low,14.46,2021-06-27T18:08:43Z
CUST_002309,individual,affluent,DE,Engineer,,low,25.34,2022-09-13T03:20:24Z
CUST_002310,business,small_business,CA,,4481,low,12.02,2021-06-30T09:02:02Z
CUST_002311,individual,retail,DE,Teacher,,low,9.62,2022-10-31T00:08:49Z
CUST_002312,individual,retail,CA,Consultant,,low,31.7,2022-03-11T16:33:45Z
CUST_002313,individual,retail,SG,Consultant,,medium,40.01,2021-07-19T06:51:50Z
CUST_002314,individual,retail,AE,Trader,,low,0.82,2024-01-13T14:03:59Z
CUST_002315,individual,retail,DE,Retiree,,low,16.7,2020-03-19T09:23:54Z
CUST_002316,individual,retail,ZA,Engineer,,medium,59.13,2022-11-05T10:20:25Z
CUST_002317,individual,affluent,GB,Trader,,low,34.09,2022-10-09T07:40:03Z
CUST_002318,business,small_business,HK,,7225,medium,66.11,2020-02-29T17:23:44Z
CUST_002319,business,small_business,CA,,5416,low,20.56,2024-12-11T18:54:35Z
CUST_002320,individual,affluent,PA,Engineer,,low,32.26,2020-04-03T19:21:56Z
CUST_002321,individual,retail,HK,Trader,,low,29.92,2022-07-20T09:15:57Z
CUST_002322,individual,retail,AE,Trader,,low,22.3,2022-03-02T07:21:14Z
CUST_002323,individual,affluent,CA,Consultant,,low,10.62,2022-03-04T10:06:10Z
CUST_002324,individual,retail,CA,Trader,,low,35.42,2024-04-27T11:56:32Z
CUST_002325,individual,affluent,CA,Consultant,,low,30.89,2022-06-04T01:18:16Z
CUST_002326,business,corporate,US,,4481,low,7.74,2022-03-18T14:11:44Z
CUST_002327,business,corporate,PA,,5221,medium,50.44,2021-02-28T19:00:54Z
CUST_002328,individual,retail,HK,Engineer,,low,16.14,2024-02-20T21:17:34Z
CUST_002329,business,small_business,VG,,7225,medium,50.8,2023-08-29T11:35:58Z
CUST_002330,individual,retail,DE,Retiree,,medium,55.64,2022-05-01T07:22:04Z
CUST_002331,individual,retail,CA,Consultant,,low,22.18,2020-05-30T00:28:53Z
CUST_002332,business,small_business,BR,,5221,low,38.58,2020-05-27T10:39:21Z
CUST_002333,business,corporate,DE,,4481,low,31.31,2021-12-03T04:16:00Z
CUST_002334,individual,retail,CA,Teacher,,low,15.16,2023-09-18T19:02:40Z
CUST_002335,individual,retail,US,Trader,,low,20.62,2021-02-13T08:56:59Z
CUST_002336,individual,retail,ZA,Engineer,,low,30.1,2023-02-01T18:11:43Z
CUST_002337,individual,retail,ZA,Trader,,medium,59.83,2023-01-28T16:55:25Z
CUST_002338,individual,retail,BR,Teacher,,low,13.58,2020-07-12T03:57:12Z
CUST_002339,individual,retail,HK,Trader,,medium,53.68,2024-11-15T13:17:08Z
CUST_002340,individual,retail,HK,Trader,,low,18.53,2022-12-22T22:14:52Z
CUST_002341,individual,retail,AE,Teacher,,medium,47.15,2024-09-11T15:48:50Z
CUST_002342,individual,retail,GB,Consultant,,low,22.82,2022-12-20T18:10:31Z
CUST_002343,business,small_business,US,,5416,low,23.31,2023-01-03T19:33:30Z
CUST_002344,individual,retail,BR,Retiree,,low,37.31,2022-12-08T12:49:30Z
CUST_002345,individual,retail,HK,Consultant,,medium,53.3,2024-03-17T01:40:08Z
CUST_002346,business,corporate,ZA,,6211,low,15.08,2024-05-01T15:12:13Z
CUST_002347,individual,retail,ZA,Trader,,low,19.69,2020-03-14T08:21:24Z
CUST_002348,individual,retail,HK,Consultant,,medium,50.98,2022-03-23T02:02:29Z
CUST_002349,business,small_business,AU,,7225,low,19.63,2020-06-06T12:16:08Z
CUST_002350,individual,retail,GB,Teacher,,low,0.0,2022-03-27T22:37:30Z
CUST_002351,individual,retail,ZA,Teacher,,low,30.52,2023-05-11T08:45:13Z
CUST_002352,individual,retail,HK,Engineer,,low,33.39,2021-03-22T09:11:24Z
CUST_002353,individual,retail,AU,Teacher,,low,35.67,2021-09-01T17:31:15Z
CUST_002354,individual,retail,CA,Engineer,,low,28.93,2024-11-20T18:38:14Z
CUST_002355,business,small_business,DE,,4481,low,39.31,2024-02-22T08:14:15Z
CUST_002356,individual,retail,PA,Trader,,medium,66.04,2022-12-03T04:57:38Z
CUST_002357,business,small_business,GB,,6211,low,17.78,2021-01-30T03:39:28Z
CUST_002358,individual,retail,BR,Teacher,,low,22.06,2023-01-04T22:18:46Z
CUST_002359,individual,retail,CA,Consultant,,low,33.36,2021-03-25T22:59:37Z
CUST_002360,business,small_business,SG,,6211,low,12.09,2021-01-27T08:17:19Z
CUST_002361,individual,retail,PA,Consultant,,medium,51.27,2023-06-16T23:53:01Z
CUST_002362,individual,affluent,US,Engineer,,medium,45.88,2022-01-09T01:39:00Z
CUST_002363,individual,retail,AU,Engineer,,medium,44.85,2023-11-05T06:28:28Z
CUST_002364,individual,retail,VG,Teacher,,medium,48.39,2020-09-08T17:52:08Z
CUST_002365,individual,retail,DE,Consultant,,low,4.58,2021-11-18T03:26:12Z
CUST_002366,business,small_business,US,,6211,low,21.02,2021-07-08T22:43:56Z
CUST_002367,individual,retail,CA,Teacher,,medium,52.51,2024-09-03T20:56:35Z
CUST_002368,individual,affluent,US,Engineer,,low,23.62,2024-11-12T03:27:41Z
CUST_002369,business,corporate,ZA,,5416,low,24.74,2021-02-05T01:08:46Z
CUST_002370,business,small_business,SG,,5416,low,25.37,2022-06-10T17:23:17Z
CUST_002371,business,small_business,ZA,,4481,medium,52.2,2024-05-24T12:03:01Z
CUST_002372,individual,retail,SG,Trader,,low,3.42,2021-06-28T17:39:59Z
CUST_002373,individual,retail,CA,Trader,,low,20.73,2020-04-29T08:35:43Z
CUST_002374,individual,retail,DE,Engineer,,low,11.76,2022-01-30T10:45:18Z
CUST_002375,business,small_business,GB,,7225,low,21.25,2023-10-31T15:56:01Z
CUST_002376,individual,retail,AU,Trader,,low,15.96,2022-07-25T23:46:21Z
CUST_002377,individual,retail,US,Consultant,,low,17.34,2022-10-18T21:18:43Z
CUST_002378,individual,retail,AE,Retiree,,low,11.35,2022-11-01T05:56:08Z
CUST_002379,individual,retail,DE,Consultant,,low,0.0,2021-10-12T19:46:53Z
CUST_002380,business,small_business,VG,,4481,high,85.71,2020-02-23T17:51:02Z
CUST_002381,individual,retail,GB,Trader,,low,8.11,2020-11-01T15:36:42Z
CUST_002382,individual,retail,VG,Retiree,,low,38.7,2020-10-23T20:23:36Z
CUST_002383,individual,retail,AU,Teacher,,medium,44.7,2023-08-11T15:04:21Z
CUST_002384,individual,retail,ZA,Teacher,,low,23.51,2021-09-30T14:00:04Z
CUST_002385,business,corporate,SG,,5221,low,9.78,2024-02-26T09:31:11Z
CUST_002386,individual,retail,CA,Consultant,,low,28.06,2020-02-05T18:43:06Z
CUST_002387,individual,retail,ZA,Retiree,,low,32.56,2021-07-16T14:22:37Z
CUST_002388,individual,retail,DE,Trader,,low,29.45,2022-10-01T23:22:30Z
CUST_002389,individual,retail,ZA,Trader,,low,35.89,2022-07-17T10:03:11Z
CUST_002390,individual,retail,AU,Consultant,,medium,49.61,2023-11-22T00:14:18Z
CUST_002391,individual,retail,HK,Retiree,,medium,64.94,2021-09-01T16:45:06Z
CUST_002392,individual,retail,SG,Consultant,,low,33.22,2022-08-21T06:26:49Z
